TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
4446,2637,frame/37442_00000.png,37442,75017,0,510,216,105,120,548.4,277.4,587.6,271.8,,,-2.24541,1,1,1,1,1,1,4,0
4446,2637,frame/37442_00060.png,37442,75018,60,564,41,304,348,644.5,220.6666667,751.8,209.2,,,-12.5567,1,1,1,1,1,1,4,0
4446,2637,frame/37442_00120.png,37442,75019,120,497,52,339,390,532.8,250.6,603.6,239.2,,,-33.0718,1,1,1,1,1,1,3,0
4446,2637,frame/37442_00180.png,37442,75020,180,532,43,304,372,557,226.6,631,215.2,,,-33.2259,1,1,1,1,1,1,3,0
4446,2637,frame/37442_00240.png,37442,75021,240,521,48,331,393,558.6,241,629.6,232.2,,,,1,1,1,1,1,1,4,0
4446,2637,frame/37442_00300.png,37442,75022,300,496,56,328,380,535.2,261.8,613.1666667,240,,,-31.2705,1,1,1,1,1,1,4,0
4446,2637,frame/37442_00330.png,37442,75023,330,488,49,337,376,524.1666667,236.8333333,594,219.4,,,,1,1,1,1,1,1,4,0
4446,2637,frame/37442_00390.png,37442,75024,390,499,38,316,392,530.6,246.8,602.8,231.8,,,,1,1,1,1,1,1,4,0
4446,2637,frame/37442_00450.png,37442,75025,450,536,32,307,408,578,254,676,237.8,,,-23.6881,1,1,1,1,1,1,4,0
4447,2637,img/34235.png,34235,60363,,173,28,189,234,205,136,263.2,144.4,,,-18.9068,1,0,1,1,1,1,4,3
4447,2637,img/34236.jpg,34236,60364,,234,182,759,980,295.6666667,721.8333333,492,720.4,,,-34.6328,1,1,1,1,1,1,,0
4447,2637,img/34238.JPG,34238,60366,,280,125,189,249,367,235.1666667,436.8,248.2,,,14.6332,1,0,1,1,1,1,,0
4447,2637,frame/34655_00000.png,34655,61739,0,452,1,353,386,561,223.3333333,673.4,217.8,,,,1,1,1,1,1,1,4,0
4447,2637,frame/34655_00060.png,34655,61738,60,497,4,321,377,591.2,183.6,704.6,180.6,,,-7.53776,1,1,1,1,1,1,4,0
