TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
4027,23,img/106.jpg,106,26372,,133.8,23,118.4,146,180.6666667,100,216.5714286,91.14285714,202.2307692,117.7692308,4.31468,1,0,0,1,1,4,4,1
4027,23,img/1553.jpg,1553,26097,,687.1428571,236.1428571,584.5714286,665.7142857,1034,580.6,1173.428571,586.8571429,1129,701.6,21.7729,1,0,1,0,1,4,4,1
4027,23,img/1732.jpg,1732,26509,,793.8,90,263.6,280.6,860.8,208.2,934,219.1428571,878.5384615,257.4615385,-21.5011,1,0,1,1,1,4,4,1
4027,23,img/109.jpg,109,27502,,529,29,556,650,869.6,354.6,1003.666667,360.5,961.1818182,472.2727273,20.1131,1,0,1,0,1,4,,1
4027,23,img/1552.jpg,1552,23588,,37,6,68,86,58.33333333,50.66666667,81,51.71428571,67.23076923,66.30769231,1.08893,1,0,1,1,1,4,5,1
4028,23,img/108.jpg,108,27150,,2346.0,610.0,1285.0,1504.0,2603,1309,2931.42857142857,1379.71428571429,2655.45454545455,1589.27272727273,-22.9072,1,0,1,1,1,4,5,1
4029,23,img/1771.jpg,1771,24845,,524.0,426.0,926.2,983.5999999999999,1077.4,847,1274.66666666667,920.666666666667,1153.36363636364,1026.45454545455,17.0861,1,0,1,1,1,4,4,1
340,2638,frame/34274_00000.png,34274,60523,0,325.0,51.0,60.0,83.0,349.25,100,366,103.25,,,4.1279,1,0,1,1,1,1,4,0
340,2638,frame/34274_00060.png,34274,60528,60,167.0,21.0,86.0,104.0,216.285714285714,67.1428571428571,241.8,69.6,230.666666666667,86.3333333333333,16.6941,1,0,0,1,1,1,4,0
340,2638,frame/34274_00120.png,34274,60530,120,169.0,18.0,84.0,107.0,209.4,71.8,237.2,72,227.6,90.4,10.0486,1,0,0,1,1,1,,0
340,2638,frame/34274_00180.png,34274,60524,180,174.0,16.0,82.0,110.0,209.714285714286,68.2857142857143,237,70.4,,,10.1839,1,0,1,1,1,1,3,0
340,2638,frame/34274_00229.png,34274,60531,229,255.0,59.0,58.0,78.0,285.6,103.8,301.857142857143,104.857142857143,,,18.1434,1,0,1,1,1,1,,0
340,2638,frame/34274_00289.png,34274,60525,289,290.0,40.0,64.0,79.0,301.4,80.8,318,79.8,,,-28.0299,1,0,1,1,1,1,3,0
340,2638,frame/34274_00349.png,34274,60532,349,287.0,47.0,64.0,80.0,299.4,89.2,316.6,90.4,,,-23.482,1,0,1,1,1,1,4,0
340,2638,frame/34274_00375.png,34274,60526,375,197.0,30.0,88.0,113.0,254.6,88.8,,,,,30.6884,1,0,0,1,1,1,4,0
340,2638,frame/34274_00435.png,34274,60533,435,148.0,12.0,98.0,119.0,231.666666666667,75.8333333333333,,,,,,1,0,0,1,1,1,3,0
340,2638,frame/34274_00495.png,34274,60527,495,136.0,18.0,86.0,113.0,193.5,73.6666666666667,216,69.6666666666667,,,24.0251,1,0,0,1,1,1,4,0
340,2638,frame/34274_00555.png,34274,60534,555,185.0,22.0,94.0,116.0,251.8,89,,,,,,1,0,0,1,1,1,3,0
340,2638,frame/34274_00615.png,34274,60535,615,173.0,25.0,80.0,97.0,200.5,68.3333333333333,230.6,69.2,,,-2.10354,1,0,1,1,1,1,3,0
340,2638,frame/34274_00675.png,34274,60529,675,197.0,16.0,82.0,114.0,258.666666666667,71,,,,,,1,0,0,1,1,1,4,0
341,2638,img/34239.png,34239,60367,,507.0,132.0,475.0,523.0,864.285714285714,373,943.142857142857,370.714285714286,,,35.1206,1,0,1,0,1,1,3,0
341,2638,img/34243.jpg,34243,60371,,1739.0,259.0,1163.0,1492.0,2124.83333333333,956.833333333333,2529.5,968.75,,,0.520736,1,0,1,1,1,1,3,0
341,2638,img/34244.jpg,34244,60372,,428.0,244.0,538.0,661.0,563.285714285714,627.142857142857,707,558,664.333333333333,705.666666666667,-18.4963,1,0,1,1,1,1,3,0
