TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
1867,312,img/1583.jpg,1583,22304,,1628,750,814,835,1822.666667,1151.222222,2056.333333,1087,1938.833333,1290.166667,-14.8826,1,0,1,1,1,2,4,0
1866,312,img/1750.jpg,1750,22299,,1916,173,977,1163,2209.6,820.6,2690.571429,805.1428571,2415.5,1140.4,0,1,0,0,1,1,2,4,0
4448,310,img/1579.jpg,1579,23321,,131.666666666667,135.0,287.83333333333303,299.166666666667,265.2,290.6,346.714285714286,270.714285714286,333.076923076923,321.384615384615,27.2072,1,1,1,1,1,6,3,1
4448,310,img/1709.jpg,1709,26105,,88.0,141.0,383.0,460.0,267,363.2,410.571428571429,329.571428571429,373.307692307692,421.538461538462,23.3051,1,1,1,1,1,6,3,1
4448,310,frame/28437_00000.png,28437,21381,0,267.0,62.0,39.0,43.0,274.8,85,284.5,85.1666666666667,277.461538461538,91.8461538461538,,1,1,1,0,1,6,4,0
4448,310,frame/28437_00060.png,28437,21382,60,237.0,52.0,43.83333333333297,48.0,246.4,75.6,256.666666666667,75.8333333333333,248.461538461538,82.1538461538462,,1,1,1,0,1,6,3,
4448,310,frame/28437_00120.png,28437,21383,120,267.0,58.0,37.0,41.0,,,281.571428571429,79.7142857142857,275.454545454545,85.1818181818182,,1,1,1,0,1,6,4,0
4448,310,frame/30254_00000.png,30254,17642,0,217.0,68.6666666666667,45.0,57.6666666666663,223.8,101.6,239.8,102.4,229.846153846154,112.307692307692,,1,1,1,0,1,6,4,0
4448,310,frame/30254_00060.png,30254,17644,60,223.0,111.0,42.0,57.0,230,146,245,145,235.416666666667,154.333333333333,,1,1,0,0,1,6,,0
4448,310,frame/30254_00180.png,30254,17648,180,239.0,90.0,54.0,60.0,250.2,122.8,265.6,123.8,254.846153846154,133.153846153846,,1,1,1,0,1,6,3,0
4448,310,frame/30254_00240.png,30254,17650,240,264.0,63.0,50.0,61.0,275.6,100.2,292,101,282.333333333333,109.75,,1,1,1,0,1,6,4,0
4448,310,frame/30254_00255.png,30254,17652,255,236.0,60.0,52.0,66.0,244.2,98.6,262,98.5,251.916666666667,108.583333333333,,1,1,1,0,1,6,4,0
3725,1868,img/9309.jpg,9309,28679,,161.4285714,32.28571429,372.7142857,498.5714286,360.1666667,392.1666667,475,419.1428571,410.0833333,504.3333333,25.701,1,1,0,0,1,1,3,0
3991,669,img/10779.jpg,10779,27754,,1123,300.4285714,269.4285714,271.1428571,,,,,,,,1,0,1,1,1,1,4,0
3991,669,img/4080.jpg,4080,25584,,157,77.33333333,135.3333333,178.6666667,248,194,279.1666667,187.3333333,266.7692308,219.4615385,,1,0,1,1,1,1,5,0
3991,669,img/10766.jpg,10766,23235,,157.75,89,181.5,237.625,219.6666667,205.6666667,278.8571429,210,246.9230769,255.3846154,-6.08677,1,0,1,1,1,1,4,0
3991,669,img/10781.jpg,10781,23549,,141.3333333,352.6666667,171.6666667,190.3333333,,,,,297.3846154,498.0769231,,1,0,1,1,1,1,4,0
3991,669,img/10786.jpg,10786,23798,,364,420.1428571,244,275.1428571,522.5,565.3333333,579.1666667,558.3333333,572.6153846,610.5384615,24.2536,1,0,1,1,1,1,,0
